"grids","WE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v2063",1668.22962113678,663.797979894486,548.214451202573,3.28496966271647,288555234951.406,13812047.7701,-802330.326300001
"v2064",1700.46924422994,657.5022056003,338.536098652092,3.70883547183494,257311291920.695,13912047.7701,-802330.326300001
"v2065",1797.30197056793,445.763757159317,343.382787401536,2.36490843376107,210047984895.562,14012047.7701,-802330.326300001
"v2066",2214.37460610178,763.356654369388,171.373100549877,3.73116147755278,182813078805.962,14112047.7701,-802330.326300001
"v2067",1950.01054609585,917.125190984183,290.930040614162,4.59657007087811,289766754828.036,14212047.7701,-802330.326300001
"v207",1303.6039077383,455.35541663265,175.965568642435,2.23569760677815,66476719510.6502,12012047.7701,997669.673699999
"v2078",1747.01731130473,719.913996988162,258.439215644524,3.16217534706034,68585076138.524,-7587952.2299,-902330.326300001
"v2079",5759.76842887834,836.189929329538,204.986468759213,4.09737197718746,266536650549.228,-7487952.2299,-902330.326300001
"v208",1348.5135789405,297.640823446538,232.666840456923,0.913194838885773,157744461259.325,12112047.7701,997669.673699999
"v2080",3449.26790249654,281.301843593539,209.224767118464,1.38705969524086,13717231742.9967,-7387952.2299,-902330.326300001
"v2081",2109.3104445299,263.421798856836,91.7823957768366,1.0045520141106,7047580836.33916,-7287952.2299,-902330.326300001
"v2144",1636.90982767251,332.543152079926,206.005108954455,1.80604041113934,172239623094.016,3512047.7701,-902330.326300001
"v2145",2568.471853807,295.911993318835,210.818189502739,1.78547843662322,91088169701.7017,3612047.7701,-902330.326300001
"v2152",1449.91480379196,404.340724829182,442.617067670353,2.73467894121198,167635956740.362,10312047.7701,-902330.326300001
"v2153",1391.1925135463,416.662054143149,332.977494033526,2.94972222270833,78792523395.6783,10412047.7701,-902330.326300001
"v2154",1274.27954039625,318.548241943664,536.215208528263,2.31017026090245,63490040573.5739,10512047.7701,-902330.326300001
"v2174",1745.47048490101,559.842172902965,543.69137491052,2.34721443831761,169830895300.858,14012047.7701,-902330.326300001
"v2175",1796.45993798709,601.376001521642,167.383374944346,3.12784564297778,222876756300.92,14112047.7701,-902330.326300001
"v2176",1577.58428176591,700.47655648796,492.577520344715,3.08772804875757,343930885580.811,14212047.7701,-902330.326300001
"v218",2688.63976376209,147.392463676211,497.571906753011,0.903912135166345,293690860186.176,-7487952.2299,897669.673699999
"v2185",1497.09579155941,1260.64906148903,266.679701345591,4.26950436114207,101477018447.849,-7587952.2299,-1002330.3263
"v2186",4560.8091290896,657.132829611124,200.868051781582,3.51021585127339,134898408489.908,-7487952.2299,-1002330.3263
"v2187",4774.09320119015,579.171263148817,452.850591349177,2.6202291437733,110709189118.037,-7387952.2299,-1002330.3263
"v2188",1559.26964350206,372.887932984338,315.534770085149,1.34717172108746,10214678373.3957,-7287952.2299,-1002330.3263
"v219",4327.81100582891,673.556438170673,746.73142278723,3.52274044621508,236186583511.269,-7387952.2299,897669.673699999
"v220",5123.79193610158,669.244785139222,330.356672232892,3.42792919585673,188088318821.779,-7287952.2299,897669.673699999
"v221",2356.83365038417,333.487303257958,248.577106137277,1.80968650321645,34015489891.6309,-7187952.2299,897669.673699999
"v222",3874.80180089776,689.529403794906,505.794597979274,4.25315769828013,248461960465.299,-7087952.2299,897669.673699999
"v223",4211.65182919247,1063.31585780119,686.668321683099,5.66101643319617,219226252535.044,-6987952.2299,897669.673699999
"v224",1229.47706369061,52.8318872147969,250.929733239,0.630675972552347,76613165912.9793,-6887952.2299,897669.673699999
"v2251",1683.14283455898,375.556365964018,142.600034534112,2.16046753826258,47455149431.0871,3412047.7701,-1002330.3263
"v2252",2448.27088241542,549.450660540602,270.228757609236,2.70502705554052,142831369326.934,3512047.7701,-1002330.3263
"v2288",2030.57075698392,587.453900912216,213.776003829651,2.81430072888752,204425039651.242,14112047.7701,-1002330.3263
"v2289",2014.6919534041,920.431499106432,236.275136424567,4.84411035807648,218878428471.151,14212047.7701,-1002330.3263
"v2300",2408.08855676265,725.004393657825,220.590312594718,4.24270466346941,42310270222.8548,-7487952.2299,-1102330.3263
"v2301",5366.15904212962,1191.6236938947,890.289119084566,5.84966563026032,324173593671.435,-7387952.2299,-1102330.3263
"v2302",2196.4005390807,489.105388468962,863.900808451059,1.81735948072246,7197500820.06477,-7287952.2299,-1102330.3263
"v2364",1704.61185661003,449.475656755303,191.964108979686,2.19898053135091,144474907898.152,3412047.7701,-1102330.3263
"v2365",1678.7503232455,305.852655334514,142.500169875765,1.52348874079416,93947471870.2211,3512047.7701,-1102330.3263
"v2395",1528.16976768763,115.705650595736,239.43583783275,0.642319864347865,303784292360.914,14112047.7701,-1102330.3263
"v2396",2558.73956044129,869.051381808905,389.040612200533,4.69328713789691,234714901494.222,14212047.7701,-1102330.3263
"v2397",1821.84027472185,447.80497250372,229.515757764432,2.07320748237436,305322858235.917,14312047.7701,-1102330.3263
"v2414",4964.86165239936,1023.52058484224,396.88915386146,5.8006594200176,154270894940.683,-7387952.2299,-1202330.3263
"v2415",5687.35395314982,762.977470338303,1051.99478696054,3.04182962936206,210524270925.435,-7287952.2299,-1202330.3263
"v2416",1758.57706388397,378.134165278878,245.503455711111,1.25012708781138,4764758274.26976,-7187952.2299,-1202330.3263
"v2492",2409.37276710881,503.839841372659,430.157790190613,2.53222616628563,215629263981.408,14212047.7701,-1202330.3263
"v2493",2234.17307827161,674.098084800954,214.079548295105,3.36049001726963,220973865536.975,14312047.7701,-1202330.3263
"v2494",1658.65184477995,723.280633090806,218.651406910194,3.47125532398187,200182720346.366,14412047.7701,-1202330.3263
"v2511",2317.18887950363,549.306855073986,158.969769560504,3.53672465156849,60367388417.9075,-7387952.2299,-1302330.3263
"v2512",6158.86186145035,1290.41334969279,560.920060016012,6.26502181365703,262381814421.104,-7287952.2299,-1302330.3263
"v2513",2131.36870922616,438.157478433261,172.927524167732,1.67448929666603,28012390493.905,-7187952.2299,-1302330.3263
"v2588",1526.81878878534,231.163178499434,145.719279062861,0.718960090583938,384430670270.517,14312047.7701,-1302330.3263
"v2589",1649.29794204503,469.144460101079,206.549000070199,1.80321125005929,301011581860.208,14412047.7701,-1302330.3263
"v2599",1738.91314790199,861.32730504013,256.639762393851,3.86120034492197,92644753964.0353,-7387952.2299,-1402330.3263
"v2600",5555.48474907776,1118.95617711744,349.267007161316,5.40035844168418,180772206142.473,-7287952.2299,-1402330.3263
"v2601",4945.11508258072,499.567592649051,179.383314720544,2.35140186460496,177157078004.606,-7187952.2299,-1402330.3263
"v2602",2092.78825740885,328.043033723348,83.8444522659368,1.22540770300413,27944104443.0357,-7087952.2299,-1402330.3263
"v2689",2643.08510156881,430.723212927297,89.979488461008,2.30402527600468,42861178624.8952,-7287952.2299,-1502330.3263
"v2690",5382.2325119156,1203.14484616919,293.793979960629,5.25832372811591,290539084261.648,-7187952.2299,-1502330.3263
"v2691",4104.06463374256,785.896134050162,163.05818092643,3.03810841972103,169144065811.56,-7087952.2299,-1502330.3263
"v2692",3128.27426977965,430.395315953449,134.601240668494,1.51166721242418,7075150437.08278,-6987952.2299,-1502330.3263
"v2693",1938.85892611496,109.195004618054,238.614588764702,0.425416265397595,1943412833.247,-6887952.2299,-1502330.3263
"v2775",2604.61466511399,731.301697657198,205.75567810027,4.08570143917733,140833791100.029,-7187952.2299,-1602330.3263
"v2776",5714.84715321987,877.122863883493,241.550765530966,3.95108291729231,197221242775.973,-7087952.2299,-1602330.3263
"v2777",7327.08983747054,809.390336183344,316.486269033401,4.00176537498493,230256776724.274,-6987952.2299,-1602330.3263
"v2778",6669.58599092433,728.28028143785,963.693972184785,3.28528108467015,187714272558.784,-6887952.2299,-1602330.3263
"v2779",2792.93261847094,56.7314122581529,589.941198320746,0.249413422375278,4065178915.22338,-6787952.2299,-1602330.3263
"v2780",1480.55454730468,24.893605818484,408.391301553319,0.137108202117328,770859592.701095,-6687952.2299,-1602330.3263
"v2872",2579.74020537053,673.596005019329,124.82619404296,4.16996148856878,81002013701.0981,-7087952.2299,-1702330.3263
"v2874",3216.05038895902,522.893602632797,142.759105848083,3.35652174450211,56267626581.5057,-6987952.2299,-1702330.3263
"v2876",6301.60143599072,1053.96255250224,709.926112894846,5.08990004966331,87198499556.065,-6887952.2299,-1702330.3263
"v2878",6059.05614475386,1475.07714714695,1816.85537722808,7.39810254748644,305553664278.194,-6787952.2299,-1702330.3263
"v2880",4945.23037836227,411.583883902395,466.922353334238,1.9528383245279,155335208665.833,-6687952.2299,-1702330.3263
"v2882",1789.76051817017,129.809635911411,121.095293173249,0.670020703064106,10462056948.1465,-6587952.2299,-1702330.3263
"v3",6563.5340403251,438.890552912852,231.168144442025,2.40081458551012,120805430018.054,-7887952.2299,1097669.6737
"v301",1438.42773955884,134.508306723023,800.195857361223,0.720934247519115,248917142863.379,7712047.7701,897669.673699999
"v302",1509.59821366666,469.926080302925,574.585586834319,2.97479919843121,37791803304.1337,7812047.7701,897669.673699999
"v3094",2631.9738962935,275.281482711143,47.7995184840728,1.38067523329161,42918932976.8464,-6787952.2299,-1802330.3263
"v3096",6736.54928587128,1191.70413861378,442.612875197543,5.68315341850911,290930376143.306,-6687952.2299,-1802330.3263
"v3098",4135.34604977258,541.353425995096,193.861779851958,2.22631465411947,103028404225.57,-6587952.2299,-1802330.3263
"v314",1402.56061827551,387.088226927715,259.901347497962,1.54455821192057,314014218253.122,12112047.7701,897669.673699999
"v326",1448.19504328777,175.965116394358,571.7597583668,0.864276000500156,208434815279.621,-7487952.2299,797669.673699999
"v327",4147.66731582925,871.225446458597,1529.83108126077,4.56005769066383,232792326951.507,-7387952.2299,797669.673699999
"v328",4053.15041511739,522.012971825694,183.69598875716,3.00553516047449,132433097637.394,-7287952.2299,797669.673699999
"v329",2457.84843978663,338.964346274797,160.21546218132,1.84965344347892,34245918139.8359,-7187952.2299,797669.673699999
"v330",3578.03837558206,797.987010550942,448.507447119093,4.70660358828395,130734042066.097,-7087952.2299,797669.673699999
"v331",3731.37320005413,1024.68775595617,625.707290404465,5.81776351161681,147861126424.021,-6987952.2299,797669.673699999
"v3361",2514.39939986837,513.980139690153,82.7804475787814,2.72591049858083,49511732118.2615,-6687952.2299,-1902330.3263
"v3363",5675.40903288468,675.370829654259,190.494276238032,3.03192235057678,221738116480.762,-6587952.2299,-1902330.3263
"v3365",2503.88726992524,236.370893407648,70.305303048216,0.907954327489017,32220239635.8762,-6487952.2299,-1902330.3263
"v340",1811.39604159814,214.094942907966,201.891143688119,0.608472540224412,23917504099.5999,-6087952.2299,797669.673699999
"v341",2268.9615963603,329.966898234583,138.167863232758,1.17366303845306,15878080064.4477,-5987952.2299,797669.673699999
"v3413",1607.6428551789,134.727330931889,269.104036390266,0.845358100629354,347210682438.033,-3787952.2299,-1902330.3263
"v342",2059.61575651732,327.052740777632,97.6710977898819,1.50053079808821,6386837619.00744,-5887952.2299,797669.673699999
"v343",1256.88129185693,177.602456333797,120.17748253022,0.894570080875141,7785068083.20792,-5787952.2299,797669.673699999
"v3636",3855.00876705613,1326.09730065279,249.316995238124,6.66611451014501,286622404530.907,-6587952.2299,-2002330.3263
"v3638",5306.41600664346,445.884810075388,220.484010134175,1.8526262950325,116033759014.513,-6487952.2299,-2002330.3263
"v3640",2401.95696202001,364.916845276915,320.194961632815,1.38543857579521,37050746134.1973,-6387952.2299,-2002330.3263
"v368",1924.68357068479,407.011740388907,148.380930063946,1.34123990242228,86866103868.1589,912047.770100001,797669.673699999
"v369",1582.61748228057,362.032052439624,91.6197497992757,1.67186922883206,63341385575.9289,1012047.7701,797669.673699999
"v395",1313.07510612249,487.080274807995,239.908661722567,2.90634028316255,128252646141.703,3612047.7701,797669.673699999
"v3957",1259.71256998421,367.459640471144,92.1784674654398,1.92559261874477,40167248566.4355,-6587952.2299,-2102330.3263
"v3959",4041.15120251818,825.947035357592,259.230733833267,4.11539100499297,163194147322.319,-6487952.2299,-2102330.3263
"v3961",5874.76029094963,1227.58868412443,825.196461693715,5.5221113968101,236208961651.384,-6387952.2299,-2102330.3263
"v3963",5301.81797295869,199.257936749414,233.095072392747,0.758193098252099,91769338607.0184,-6287952.2299,-2102330.3263
"v4",4890.73806207326,270.008861096046,443.774632757579,1.58908430811791,199582078889.513,-7787952.2299,1097669.6737
"v410",1369.07799079703,163.088280981814,861.478371478029,1.0337169847968,245310118301.45,7812047.7701,797669.673699999
"v418",1400.50951406283,516.092462326961,147.81134886923,2.68166382588388,331966618755.463,11212047.7701,797669.673699999
"v428",1401.57192891426,164.940990892239,724.990935932908,0.794788250210352,255425853342.723,-7487952.2299,697669.673699999
"v429",5125.38320412149,654.087464467778,1570.93946868148,3.23656135846806,215857705962.581,-7387952.2299,697669.673699999
"v430",5004.47365982401,620.569862552472,220.248786727394,3.85924138973488,159582783590.225,-7287952.2299,697669.673699999
"v431",4287.99914945587,629.01691221597,286.179393405688,3.77443177853729,101172347232.659,-7187952.2299,697669.673699999
"v432",3826.81432322397,438.349916049317,389.833218731646,2.5131523494818,81674963620.6781,-7087952.2299,697669.673699999
"v433",3040.86739386127,1088.85726706711,479.992484156601,6.05836763041842,172173172766.308,-6987952.2299,697669.673699999
"v4352",3149.56042439296,528.786699199434,178.133246471868,2.9439389012221,42254799784.0316,-6387952.2299,-2202330.3263
"v4354",5591.72754299842,1062.07149687843,925.55866316987,4.31320980999232,207486002763.457,-6287952.2299,-2202330.3263
"v4356",3824.6769462389,636.80826880367,559.330699679452,2.75531570646735,125517013572.211,-6187952.2299,-2202330.3263
"v438",1282.42838270942,266.857446937043,80.946493293978,1.29091166190926,216814859280.087,-6487952.2299,697669.673699999
"v439",1397.54381519989,393.39849856882,123.408695448871,1.96612028490311,5492944647.56326,-6387952.2299,697669.673699999
"v442",2058.39096274094,199.94327166935,175.319639807728,0.500260451109797,60479586304.6177,-6087952.2299,697669.673699999
"v443",2356.68453415298,388.605512407282,112.100522028283,1.52597968700034,89814310439.1422,-5987952.2299,697669.673699999
"v444",2282.40185536862,295.844861630338,58.0793736492889,1.17272219171105,121366887742.911,-5887952.2299,697669.673699999
"v445",1943.18786472732,311.253035875365,149.639157161312,1.51562813211827,8698313665.15298,-5787952.2299,697669.673699999
"v451",1550.30600804903,31.6905743567989,192.688575258109,0.251076951518949,252860312949.022,-5187952.2299,697669.673699999
"v469",2437.13556287117,320.144419388524,152.848847025864,1.01300768044728,118609999215.76,912047.770100001,697669.673699999
"v470",2029.02881259617,295.877100670668,102.083496176828,0.982687333152062,89229457449.9778,1012047.7701,697669.673699999
"v4756",2011.63214811292,338.263945411761,101.202304979545,1.38473747954545,149356301162.322,-6187952.2299,-2302330.3263
"v5",1988.05668947331,168.95097638862,310.341219893387,0.870902520796849,193084992941.978,-7687952.2299,1097669.6737
"v5164",1240.02782844845,622.119747105326,73.3234846497698,2.2765624027179,182727546353.313,-6187952.2299,-2402330.3263
"v517",1462.89552901589,380.552955736437,370.311186517168,2.00208861150269,235294944621.371,11212047.7701,697669.673699999
"v5199",1268.95423668033,150.969594947402,35.4061518431092,0.990760502963389,57268466367.9898,-3987952.2299,-2402330.3263
"v5200",1305.29298575107,87.8012357974508,27.2233932194912,0.341083831208426,116368387012.939,-3887952.2299,-2402330.3263
"v531",5301.77126947791,672.039319319257,2018.39262090403,3.39155098778179,204281869537.129,-7387952.2299,597669.673699999
"v532",4478.85587366387,966.191873299284,273.540907845154,5.88913601847063,128985680364.451,-7287952.2299,597669.673699999
"v533",4238.61427922488,1014.19641662033,378.555501295948,6.02618402048692,148096922537.382,-7187952.2299,597669.673699999
"v534",4786.7931510737,1016.27955019921,743.13482252365,5.54331517407483,116594696747.704,-7087952.2299,597669.673699999
"v541",1440.36596564282,204.461686481338,129.249335668224,1.12903748209231,52560846467.3638,-6387952.2299,597669.673699999
"v544",1271.89658886416,156.743493718787,127.010246119547,0.613596080087189,6082434865.17159,-6087952.2299,597669.673699999
"v545",2220.05349903083,162.441996196571,129.7110158724,0.768993057348937,63513813811.0642,-5987952.2299,597669.673699999
"v546",2313.24139041445,222.064533007192,109.729599811769,1.15232719786982,230729679770.222,-5887952.2299,597669.673699999
"v547",1837.58308149606,219.213951063292,186.594382563704,1.28657226386706,296501284243.233,-5787952.2299,597669.673699999
"v5582",1256.97602459299,196.949791623795,75.2770146528302,0.925378903645896,67992340321.468,-4187952.2299,-2502330.3263
"v5583",1426.12767601862,208.111456525777,43.9287620708192,1.38507636644307,84084108319.499,-4087952.2299,-2502330.3263
"v5584",1819.07202043385,288.579944628854,53.873277519514,1.79405696791461,64376240301.3347,-3987952.2299,-2502330.3263
"v5585",1571.66305633364,286.632783256666,33.1146507685316,1.62904409773112,285459356034.191,-3887952.2299,-2502330.3263
"v568",2369.65513060846,370.16520909197,137.3455516143,1.55217943054224,113148092853.926,912047.770100001,597669.673699999
"v569",1285.98547271767,253.140110177328,260.602571703325,1.14953131501747,101694604127.207,1012047.7701,597669.673699999
"v5950",1734.82653231196,266.864306587142,48.9066303484644,1.51904219623212,49094694269.6347,-4087952.2299,-2602330.3263
"v5951",1627.03048230858,334.802606614651,80.3653981817852,1.90085391972782,167444387251.385,-3987952.2299,-2602330.3263
"v6",1919.55083696705,129.872106177205,187.460591292574,0.695942757896063,266511376332.924,-7587952.2299,1097669.6737
"v609",1269.59250293384,419.45871553223,170.455508678105,2.36543214660656,204001652843.623,9412047.7701,597669.673699999
"v617",1441.01737917768,432.945875879178,481.880338584362,2.30060267021142,287527827629.561,11112047.7701,597669.673699999
"v618",1242.70554953717,279.806158133356,219.335928651119,1.57840130393151,8206491155.89098,11212047.7701,597669.673699999
"v626",1314.62558117694,18.4760555117366,1040.87750318384,0.201164834312155,286384406940.035,-7487952.2299,497669.673699999
"v627",7922.71382810167,782.402238414465,1737.18134621036,3.96756568325348,126806199830.206,-7387952.2299,497669.673699999
"v628",3322.59358756005,1141.41519679278,154.789998273159,7.27139207423651,166880982873.133,-7287952.2299,497669.673699999
"v629",3797.08704618533,1212.45947011474,280.353525047396,7.36751313546055,156505816904.416,-7187952.2299,497669.673699999
"v630",3226.34987479213,613.177183650875,363.124941850691,2.92679486177243,84692798558.9083,-7087952.2299,497669.673699999
"v6314",1464.99990646017,101.735673506188,47.9107209865306,0.674457162100405,82563831754.4396,-4287952.2299,-2702330.3263
"v6315",1707.73841706797,216.201420455061,78.1447467170501,0.878359938861563,39423759562.6639,-4187952.2299,-2702330.3263
"v6316",2157.58259697917,167.208229055313,54.5974346417336,0.975741212766142,37786000490.029,-4087952.2299,-2702330.3263
"v6317",1985.84070332145,139.34516544919,46.0010627233631,0.78785965432018,277432394160.955,-3987952.2299,-2702330.3263
"v637",1333.95363949652,197.643600605263,156.446139746969,1.00070202372212,4677022188.70001,-6387952.2299,497669.673699999
"v638",1360.18077678843,321.634267422249,82.1615377169529,1.4683122965955,2791125828.35265,-6287952.2299,497669.673699999
"v642",1237.3961913392,98.8805201407062,129.531344107263,0.679374067552999,263981794347.534,-5887952.2299,497669.673699999
"v654",1419.73788875499,471.795814374701,215.433735628981,2.27738743133209,34283789472.5649,812047.770100001,497669.673699999
"v655",2329.6303675321,489.758755272488,129.64950913671,2.46501856859568,220833694982.613,912047.770100001,497669.673699999
"v6648",1521.39282679029,220.527228977503,124.658443472221,1.37176550756881,53786653908.148,-4487952.2299,-2802330.3263
"v6649",1727.67693238231,288.9968114131,113.416764844378,1.96218158737239,47207450057.424,-4387952.2299,-2802330.3263
"v6650",2346.49278762825,405.004133861243,149.221626331881,2.13968682994054,35903914417.4878,-4287952.2299,-2802330.3263
"v6651",2613.80823513626,328.007781190672,183.898824150901,1.89956501143471,35309639774.2634,-4187952.2299,-2802330.3263
"v6652",3085.56556773848,413.545109156636,129.89253757216,2.29063337271992,172468021310.945,-4087952.2299,-2802330.3263
"v6653",1228.5385796862,30.4192870670125,68.055636624762,0.215793287856422,307788173190.087,-3987952.2299,-2802330.3263
"v696",1264.08651641698,687.071142169941,236.467489766959,4.5630656805365,202109548208.533,9412047.7701,497669.673699999
"v6969",1533.79384167812,118.242142096991,111.352261363918,1.04118157675406,69286169146.7257,-4587952.2299,-2902330.3263
"v6970",1865.0693379858,94.1826478860865,278.903277025774,0.669341009757807,137527915351.555,-4487952.2299,-2902330.3263
"v6971",1930.80157505867,280.116111429452,419.07339822401,1.55223663041508,287904713344.525,-4387952.2299,-2902330.3263
"v6972",1835.73335827127,411.188618851506,315.301161900209,2.33920708119887,247650825477.627,-4287952.2299,-2902330.3263
"v6973",1274.39188302888,55.9989206039849,124.33365455607,0.361087500037874,229692215703.306,-4187952.2299,-2902330.3263
"v7",4686.02651267603,199.286953906396,228.674425311719,1.03856392148452,333250553540.272,-7487952.2299,1097669.6737
"v706",1270.10204445541,425.758681501167,271.112849085264,2.29406153738937,46592175895.8108,11112047.7701,497669.673699999
"v712",4305.66846085494,117.782337067572,677.602823384781,0.402915999746467,254275367152.26,-7487952.2299,397669.673699999
"v713",9082.14829765347,837.732513313092,606.96020330599,5.00983008330707,113827203421.843,-7387952.2299,397669.673699999
"v714",3078.24417917679,1025.92429096901,120.403674680535,6.59258230808517,176817490449.463,-7287952.2299,397669.673699999
"v715",2836.41886145561,709.023410881918,398.367222826067,3.99585712844873,215479331578.282,-7187952.2299,397669.673699999
"v723",1508.53422817031,178.431075594786,139.978639581621,0.927035831872552,5567976323.26477,-6387952.2299,397669.673699999
"v724",1303.42550589189,366.477120901954,140.100372992644,1.60039783902806,3657352576.62427,-6287952.2299,397669.673699999
"v7276",1583.68293097768,227.766668867589,101.642242646269,1.43905966747682,41110014095.8814,-4687952.2299,-3002330.3263
"v7278",1811.82331017478,324.245528930146,209.042985941388,1.89874596731804,243312691662.304,-4587952.2299,-3002330.3263
"v7280",1555.60166524432,333.365050135449,349.749529523017,2.0881230237379,294849308513.136,-4487952.2299,-3002330.3263
"v7600",2067.10293732545,334.375977072966,239.33799801619,1.54353411374091,248930832342.659,-4687952.2299,-3102330.3263
"v7602",1452.8035701648,57.8939486292403,169.700983093124,0.238831912572937,47318717457.5852,-4587952.2299,-3102330.3263
"v7928",1964.00079202412,364.076392906721,97.0435557755598,1.5701830436015,307328058279.819,-4687952.2299,-3202330.3263
"v8",1470.06853493516,53.9997726138735,207.848586105764,0.295004771224022,138215694708.164,-7387952.2299,1097669.6737
"v803",7701.94468953349,793.967962877328,1189.02536173638,3.93227180617893,251794766069.26,-7487952.2299,297669.673699999
"v804",8137.39461774527,784.087699236277,279.65241974251,4.91134069851317,94056264892.0121,-7387952.2299,297669.673699999
"v805",6030.28495542465,586.203229088364,200.605202673899,3.43625225987164,91692467965.9178,-7287952.2299,297669.673699999
"v806",1861.97544197155,358.495228604189,206.533866814455,1.87840501348873,143132814259.973,-7187952.2299,297669.673699999
"v850",1611.66683234438,194.017984521189,80.4766205582091,1.09920678288883,105402412338.375,2912047.7701,297669.673699999
"v851",1582.6076913775,433.016083480718,133.844639477349,2.52218323563005,137896134228.802,3012047.7701,297669.673699999
"v894",4141.65640185244,201.669088265375,748.480450747964,1.09992242823424,209965948795.301,-7587952.2299,197669.673699999
"v895",8132.53280209474,816.382244996878,1084.21518629742,4.10009479074617,91548187311.8372,-7487952.2299,197669.673699999
"v896",7552.76074843627,719.941073527866,575.534782465784,4.10545550057353,164410565631.19,-7387952.2299,197669.673699999
"v897",4505.75115048209,518.545280170046,582.15489057815,2.52610314464688,89472879386.6914,-7287952.2299,197669.673699999
"v943",1240.08018168993,57.4609921791533,90.2497813681452,0.401115734985781,10790610329.354,2812047.7701,197669.673699999
"v944",2578.97125881832,333.272972933616,158.515357132678,1.77912674492035,297061037093.055,2912047.7701,197669.673699999
"v945",1573.11975204388,257.68380682788,143.89072535354,1.42643066385906,283571926151.345,3012047.7701,197669.673699999
"v948",1451.30153177177,502.699492514082,153.814689439728,2.90295172575907,49749157442.6995,3312047.7701,197669.673699999
"v949",1408.85255801907,508.71573667781,212.921666560584,2.78955947357875,171242098090.373,3412047.7701,197669.673699999
"v988",2311.80395830625,95.966658715413,317.165057856096,0.490756878082334,105439208999.469,-7687952.2299,97669.6736999992
"v989",8796.95254670069,938.3525012475,595.963617109594,4.4777174054417,172330853854.988,-7587952.2299,97669.6736999992
"v990",10118.3985291058,750.222571275901,583.547334545021,4.11521006165675,125007991954.094,-7487952.2299,97669.6736999992
"v991",5549.53778376689,679.548541507235,483.228025097594,3.51806166088491,175829473423.313,-7387952.2299,97669.6736999992
