"grids","WE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v26544",499.862079922548,178.713346334734,72.5659203402063,1.00640405872443,NA,-4552645.605,-3037713.04788
"v2688",409.063874320904,134.457801090562,35.2818412647385,0.686944959218228,38381372130.1356,2897354.395,262286.95212
"v2689",626.17499271338,137.997656951752,25.4226239233752,0.696500013963074,76664129215.4558,2947354.395,262286.95212
"v2690",373.017195550379,518.119271512467,149.94831780945,2.88214970254528,248364708549.303,2997354.395,262286.95212
"v27158",313.555795580891,174.301487158307,144.730296824042,1.01410771685876,7283195193.70804,-4752645.605,-3087713.04788
"v27159",414.283272421461,174.967797124694,130.882090209737,0.972336658806913,19316804740.2347,-4702645.605,-3087713.04788
"v27160",524.183138816734,253.026998393808,173.42809138356,1.4880748820742,232723112273.651,-4652645.605,-3087713.04788
"v27161",481.98569591558,49.7913585637521,117.937812508062,0.239772886545644,58788068873.6151,-4602645.605,-3087713.04788
"v2725",315.397530607445,403.83958989529,443.053236643328,2.1581067380546,220420429714.862,9497354.395,262286.95212
"v2726",313.329150986496,298.01537713629,301.745564423473,1.81691377801751,53275229672.9582,9547354.395,262286.95212
"v2727",308.289436941957,389.402107396807,108.320573250414,2.30696671075049,123242176700.763,9597354.395,262286.95212
"v2760",448.172590819894,19.3496122596327,249.630325881831,0.14436438065094,135919330138.214,-7602645.605,212286.95212
"v2761",887.734462923441,117.777798444533,521.732270073076,0.593038326341286,44213518019.1862,-7552645.605,212286.95212
"v2762",1985.61193734876,673.053669576118,939.061892265773,3.34478054088059,106891728788.118,-7502645.605,212286.95212
"v2763",1048.44776772803,495.072900387392,114.689542367772,3.0155526954008,100761740802.804,-7452645.605,212286.95212
"v2764",1042.07262247425,572.695335050355,241.5620095138,3.39948418188256,98115777924.1973,-7402645.605,212286.95212
"v2765",2072.46352748501,428.068662483847,210.644813612706,2.3085815107452,135885634224.659,-7352645.605,212286.95212
"v2766",1465.93433177116,515.02274569446,523.024701230781,2.54955337167381,58810688654.7647,-7302645.605,212286.95212
"v27784",399.243032500507,46.505255981935,108.868700374577,0.340340715873952,7727064977.22139,-4752645.605,-3137713.04788
"v27786",705.112070540053,355.824616110989,78.2321822248235,1.43984525165631,230720310656.338,-4702645.605,-3137713.04788
"v27788",628.363414427527,59.842886528975,118.710312461676,0.409757045141222,NA,-4652645.605,-3137713.04788
"v2817",326.232633884197,70.4846271104762,42.7814066128849,0.281388836886211,NA,697354.395,212286.95212
"v28410",388.356564763073,35.1887896986506,121.205670129319,0.267068966738136,75695388646.6324,-4752645.605,-3187713.04788
"v28412",633.692494646791,349.551479114482,71.4216280940568,1.48625321834105,293925151095.857,-4702645.605,-3187713.04788
"v28414",519.797831553708,2.07877207432616,9.45568084398027,0.0176873844472342,NA,-4652645.605,-3187713.04788
"v2857",365.628424829784,49.8331524740246,60.8335885503183,0.318568907096087,11401501993.0681,2847354.395,212286.95212
"v2858",621.638841008474,139.131145800822,35.6970275647765,0.618599644838561,36273677087.4459,2897354.395,212286.95212
"v2859",505.550039701745,471.847992105206,169.692419721978,2.53693512019267,388519279201.739,2947354.395,212286.95212
"v2860",379.523250496081,170.869911761825,116.904649536466,0.887694955291225,353462348197.558,2997354.395,212286.95212
"v2891",307.506797153258,333.934611532632,555.249917576988,1.75436132699805,44562865806.6095,9547354.395,212286.95212
"v2892",313.312483166794,387.712487504977,75.7519825044878,2.21424126199425,111544760267.122,9597354.395,212286.95212
"v29024",375.236689458633,266.1433551504,63.6361866888908,1.23000680514572,2104968999.45711,-4752645.605,-3237713.04788
"v29025",499.291106790774,129.123199717654,59.7444489703846,0.74155048557893,314705631831.318,-4702645.605,-3237713.04788
"v2928",496.800909878651,15.3576544821401,250.539600694351,0.0671070617104085,205797894830.157,-7652645.605,162286.95212
"v2929",805.113948594691,70.043151058241,223.883650947909,0.362928211270653,129697837434.491,-7602645.605,162286.95212
"v2930",1948.87363492429,421.442331513641,559.682781116195,1.93320269560675,134097626606.764,-7552645.605,162286.95212
"v2931",1844.94399308033,700.053927637361,645.234401223333,3.57139816256679,47225990193.9697,-7502645.605,162286.95212
"v2932",739.416637235109,531.527977543757,241.804071768245,3.33670528338208,42548132172.5579,-7452645.605,162286.95212
"v2933",1591.34846043539,794.368775971818,626.51760123444,4.5494054067154,153340708191.846,-7402645.605,162286.95212
"v2934",1300.91304929752,561.11385541745,499.067309727542,2.59066104504332,148259012084.305,-7352645.605,162286.95212
"v2935",534.131685152843,36.0765962643694,170.70505719209,0.277890314627778,14044524672.595,-7302645.605,162286.95212
"v29586",309.740709027516,510.9417130197,145.188476113704,1.50521277911694,68216312716.8949,-6302645.605,-3287713.04788
"v29617",340.324161799543,264.948022471718,32.6418765337127,1.34807561384538,1604980074.37039,-4752645.605,-3287713.04788
"v29618",354.708259201526,79.9808943031185,27.8536745673832,0.428809380746804,277734555872.065,-4702645.605,-3287713.04788
"v30206",317.253438641933,169.833091956524,16.4144084509563,0.829750256143264,4828257579.02529,-4752645.605,-3337713.04788
"v30207",314.876542718857,92.980661330968,34.5773209760027,0.405058916709252,330393350546.292,-4702645.605,-3337713.04788
"v3025",510.537393549689,43.3699873168612,56.3453683562879,0.206905823212385,12448968223.7578,2847354.395,162286.95212
"v3026",752.085341253077,228.023973166561,73.2161776579982,1.06018984608068,147365707125.85,2897354.395,162286.95212
"v3027",528.454201969079,142.031179675555,98.000036226659,0.903134086402667,260550122512.699,2947354.395,162286.95212
"v3034",304.673320329743,394.795996611429,164.458256213489,2.01500865471325,64426519673.2521,3297354.395,162286.95212
"v3035",484.748587772293,726.227432229115,182.483191575183,4.24673646739152,74622062279.1338,3347354.395,162286.95212
"v3036",411.302868287173,447.841948307881,102.377107283345,2.54917715538675,122883371753.581,3397354.395,162286.95212
"v3037",347.133679783097,645.4441982845,174.21889755977,3.37627342484111,180473920613.013,3447354.395,162286.95212
"v3102",566.158022572646,74.3296725619279,120.799976743573,0.384891848936685,66003661418.6215,-7702645.605,112286.95212
"v3103",797.875711907612,61.5171504591973,336.852803496749,0.356590994034544,127183661113.208,-7652645.605,112286.95212
"v3104",1208.165619751,365.402737424252,185.770751214892,1.71508396399489,211619667790.61,-7602645.605,112286.95212
"v3105",2419.97605586142,558.651685087931,629.369789021188,3.13192626733232,45429806409.3463,-7552645.605,112286.95212
"v3106",1170.18757946313,381.808766767779,62.0194075277585,1.98446853428544,71917447364.8325,-7502645.605,112286.95212
"v3107",1593.07233812214,681.039977599429,618.725971140757,3.9290752099257,69688394818.8532,-7452645.605,112286.95212
"v3108",1562.69114726775,616.539541586986,508.034217118856,3.0554297075323,211786222699.835,-7402645.605,112286.95212
"v3109",462.886193857689,24.0929998625582,65.7512265643123,0.177041188715184,26394795915.5934,-7352645.605,112286.95212
"v3199",604.356626838436,95.7985956641964,62.8191606805382,0.450053639533738,59844779238.1929,2847354.395,112286.95212
"v3200",1024.53822351756,288.723214309545,131.731045355286,1.53231316978504,97239533849.528,2897354.395,112286.95212
"v3201",499.351227416585,273.654035146267,131.084369551311,1.78877702870949,85672275456.6329,2947354.395,112286.95212
"v3208",341.125976051347,278.773076872404,176.52153211556,1.49807022914391,60880275692.7611,3297354.395,112286.95212
"v3209",472.780598225651,500.785875672613,165.782481988895,3.0574495905692,21381968005.1218,3347354.395,112286.95212
"v3210",407.518446462064,204.167507873196,86.5028344466546,1.22002596675307,75756901961.8058,3397354.395,112286.95212
"v3211",423.807468602705,510.983697748274,162.710845765997,2.68282487674695,195485283826.656,3447354.395,112286.95212
"v3212",334.072619991465,322.113363915423,84.47663964279,2.33675515267342,54111158503.9554,3497354.395,112286.95212
"v3214",311.81279881859,136.84561510581,88.335175678933,0.985785234179644,79250430250.4905,3597354.395,112286.95212
"v3231",310.34532792523,352.476899831655,320.512750686231,1.95680784422469,133861471717.793,9597354.395,112286.95212
"v3232",317.563770487633,426.062039678157,136.843920302203,2.75845570070432,17918551807.1108,9647354.395,112286.95212
"v324",374.159222523016,84.6418874104064,221.874698225778,0.562573136531155,16168825869.4051,7747354.395,962286.95212
"v325",484.022622952529,290.37699782466,160.475915991717,2.02444660283044,20338703343.7448,7797354.395,962286.95212
"v3280",595.954210723148,137.8137435054,124.856330322028,0.595711083255268,53706391249.2717,-7702645.605,62286.9521200005
"v3281",724.132536378783,79.1944034957364,147.040381773458,0.422735200659345,46146889294.2688,-7652645.605,62286.9521200005
"v3282",1920.10433408996,668.634204003195,241.356324248695,3.14055798338369,64502083933.1955,-7602645.605,62286.9521200005
"v3283",2001.61615823043,561.201770869103,188.062414981518,3.17163075290404,83654867751.6887,-7552645.605,62286.9521200005
"v3284",1243.65725499482,489.500698591599,236.116037605997,2.71388152016394,33230493274.2525,-7502645.605,62286.9521200005
"v3285",2171.64361477485,890.740692161228,661.168277614573,4.68304611560618,214412577787.456,-7452645.605,62286.9521200005
"v3286",755.757539440325,64.1076553408372,128.494243865205,0.216545381915213,24553105878.3425,-7402645.605,62286.9521200005
"v3338",467.613957184215,194.754508194858,392.920211085462,1.11180666242203,0,647354.395,62286.9521200005
"v3377",425.240091446156,128.832274184515,57.8329694796669,0.738395337086453,48272749565.4034,2797354.395,62286.9521200005
"v3378",1166.22805960202,176.454559786271,101.977905259556,0.871670713194554,62449505216.3498,2847354.395,62286.9521200005
"v3379",1002.04305368325,894.42331117472,208.283113513719,5.05699252919125,213903024228.745,2897354.395,62286.9521200005
"v338",412.934409453995,535.316633149918,184.896209852565,2.61244983223694,76630810427.959,11997354.395,962286.95212
"v3380",493.769975068818,73.3567274650502,117.96787092343,0.529163701581361,6698287951.63253,2947354.395,62286.9521200005
"v3387",311.036019705097,60.315005544459,147.680236939081,0.285968883730326,69874481796.1059,3297354.395,62286.9521200005
"v3388",423.285716297134,134.73515787568,112.656023922889,0.823975848461304,49414984809.4561,3347354.395,62286.9521200005
"v3389",441.282713720505,141.966450629075,144.797435578804,0.829253071792333,10532008899.5712,3397354.395,62286.9521200005
"v339",392.476104876911,300.244526786442,135.381068537006,0.925401708391271,37160584606.0393,12047354.395,962286.95212
"v3390",435.635002360173,454.5492621702,182.646207035215,2.55436341657645,224331873949.556,3447354.395,62286.9521200005
"v3391",368.733592348284,414.892952372466,79.7755853132737,2.99338530608286,21680764148.3167,3497354.395,62286.9521200005
"v3392",327.749693731165,103.58138053833,70.0676452230623,0.57760010706783,12995807093.899,3547354.395,62286.9521200005
"v3393",450.525729554124,315.905224178281,112.863060149613,2.26575169366594,29640578178.3933,3597354.395,62286.9521200005
"v3394",386.947494055051,221.257739104742,387.196108916457,1.50463070170666,71447476505.5904,3647354.395,62286.9521200005
"v340",321.251320875069,282.518826551613,140.941570021114,0.820659623730213,46641166173.6661,12097354.395,962286.95212
"v341",409.654288803157,247.341381547178,160.91620119994,0.76884911036317,45839238630.6152,12147354.395,962286.95212
"v3411",320.687074905593,337.096266498255,219.761618585317,2.12223085809635,107200380786.172,9647354.395,62286.9521200005
"v342",399.884440104816,451.165457870708,152.812751452824,1.91036154928449,326507345587.65,12197354.395,962286.95212
"v3462",535.375707602594,108.302721872267,325.498626141735,0.424005374646582,87323969338.195,-7702645.605,12286.9521200005
"v3463",689.468462822216,142.215656402043,195.903308989643,0.749352711730367,73173601384.8495,-7652645.605,12286.9521200005
"v3464",2514.45585263485,586.079263239968,481.666228947547,2.65226698871497,35492222357.8466,-7602645.605,12286.9521200005
"v3465",1593.87040573756,448.779890530166,110.014938738249,2.96543051047064,38069484284.9612,-7552645.605,12286.9521200005
"v3466",1997.55509020421,979.489928183714,559.015596468826,4.90511683047233,97853634858.0926,-7502645.605,12286.9521200005
"v3467",1878.06484183842,193.324310343222,202.688568508252,1.02576422259756,103185131118.88,-7452645.605,12286.9521200005
"v3468",370.008898894653,15.2157037814764,101.838046451145,0.0853886643579432,6982098906.98294,-7402645.605,12286.9521200005
"v3522",679.994655043426,241.521073595331,368.248151017081,1.31472367103389,282035.450433573,647354.395,12286.9521200005
"v353",646.982687183688,143.622737597551,212.318499160015,0.681831948675579,249859810187.511,-7502645.605,912286.95212
"v354",622.273779879039,110.088901494507,317.372395558287,0.751835668357069,61297277364.1842,-7452645.605,912286.95212
"v355",565.376074094238,162.536723252618,256.140245452019,0.857808242535216,221105610567.016,-7402645.605,912286.95212
"v356",1164.87597022308,651.291090484046,362.195499157371,3.52107044236655,70884301475.9356,-7352645.605,912286.95212
"v3561",864.4119913572,254.386171727182,74.2459744192749,1.50200134706307,75186941614.3136,2797354.395,12286.9521200005
"v3562",1130.69342006265,413.840965967215,165.962363270347,2.68661154969759,176341453113.338,2847354.395,12286.9521200005
"v3563",765.29722621577,641.996196162573,259.365092244878,3.74497229136279,71351575527.7111,2897354.395,12286.9521200005
"v3564",402.870137759862,56.1854466500795,73.6955353350832,0.305409660061394,17415260586.3713,2947354.395,12286.9521200005
"v357",1190.9693473349,483.936717917172,187.674710932641,2.67666171164096,92679984970.6839,-7302645.605,912286.95212
"v3572",463.382854873823,148.728869168521,182.149417791246,0.956746414605893,227320487275.219,3347354.395,12286.9521200005
"v3573",600.956879071229,325.868043288262,178.771168653982,2.07239186942995,86290163640.2347,3397354.395,12286.9521200005
"v3574",464.552248984943,427.988792729521,129.370968932906,2.35067194961637,213012616338.908,3447354.395,12286.9521200005
"v3575",392.45404643787,373.870917623293,96.6754886393017,2.59272973250735,29122624560.7287,3497354.395,12286.9521200005
"v3576",395.43209909735,128.775675358264,46.6586062056735,0.790850402041959,53952320726.3119,3547354.395,12286.9521200005
"v3577",556.540689088661,532.450440258412,261.585279545023,3.02810609928848,35293071101.8037,3597354.395,12286.9521200005
"v3578",412.094905951154,377.859340305269,424.839648690528,2.22187456556056,52418877211.6708,3647354.395,12286.9521200005
"v358",1420.37661479795,404.742719725121,259.489845888421,1.74508694826459,109166778900.069,-7252645.605,912286.95212
"v359",471.71236003006,142.23496299676,174.035944622406,0.830772615012972,13386894813.4486,-7202645.605,912286.95212
"v3595",320.245721575197,421.212783462593,280.528458103789,2.25570905433533,108652077765.306,9647354.395,12286.9521200005
"v3596",329.727178642802,396.694365149831,265.524541100559,2.39383703931925,118876769114.151,9697354.395,12286.9521200005
"v360",340.345243097835,239.214184240375,135.692828443684,1.34900156990187,39384631894.4842,-7152645.605,912286.95212
"v361",330.391151500393,137.357212073191,163.395511532868,0.826071323130068,80049680534.5769,-7102645.605,912286.95212
"v362",1444.20727873085,999.332742211537,348.137511849818,5.91746267340011,104434893848.687,-7052645.605,912286.95212
"v363",841.679237155316,630.839191727472,421.654841367819,3.41840669181665,48271146555.9411,-7002645.605,912286.95212
"v3637",467.621900229186,40.8555105819653,382.4361399301,0.194741307597558,38420373490.1911,-7702645.605,-37713.0478799995
"v3638",905.891824716543,331.776923725944,158.392552733345,1.69300512356327,124547035539.739,-7652645.605,-37713.0478799995
"v3639",2152.09993978787,881.027975683126,587.5556571675,3.9881431794867,19425146830.5366,-7602645.605,-37713.0478799995
"v364",1001.60300477335,588.15996052149,175.896864764685,3.11392715598989,101902471631.231,-6952645.605,912286.95212
"v3640",1069.98153622271,561.12905887276,121.040033983971,3.61215744137142,45344188498.7901,-7552645.605,-37713.0478799995
"v3641",2774.13454562763,682.347843029304,575.368872286723,3.37226313480105,108708677335.976,-7502645.605,-37713.0478799995
"v3642",1510.61026328114,344.6407315179,129.692393634797,1.74063463956368,123459497059.062,-7452645.605,-37713.0478799995
"v3643",498.574748220123,18.3214913518007,91.7120709481366,0.0917479172353687,4407005566.25769,-7402645.605,-37713.0478799995
"v3644",435.046419394518,7.87010194404154,78.3962555680111,0.0605109565538086,2740509546.05566,-7352645.605,-37713.0478799995
"v3645",337.692034172391,12.7610132960111,117.751021541273,0.0805355061046291,1093059138.8856,-7302645.605,-37713.0478799995
"v3736",492.350841156698,127.434214049222,43.3965365272555,0.867195516607474,96913417767.0249,2747354.395,-37713.0478799995
"v3737",808.257538348084,386.707965500944,58.6496751614483,2.24932512596366,73198658177.4975,2797354.395,-37713.0478799995
"v3738",891.405113018671,595.157669259559,213.502318899858,3.55004447754108,21895734146.3322,2847354.395,-37713.0478799995
"v3739",501.822906790615,233.457994308344,155.960077212945,1.15949778712362,27155219397.1136,2897354.395,-37713.0478799995
"v3740",381.904072599371,146.705332618965,122.708981794676,0.857807157413339,39114744813.4383,2947354.395,-37713.0478799995
"v3749",445.184608548017,341.410592340301,188.220162832888,2.2254647892152,49769721929.2941,3397354.395,-37713.0478799995
"v3750",578.604776626565,285.772050597686,164.279954984149,1.54941133343724,115895184305.306,3447354.395,-37713.0478799995
"v3751",509.459812307525,277.334081994392,119.673678294364,1.54151698286658,4101759330.44848,3497354.395,-37713.0478799995
"v3752",573.129144508517,517.139303199725,226.589370234008,2.74092468407408,62934112073.1436,3547354.395,-37713.0478799995
"v3753",491.307069207541,665.567058840817,273.683879033033,3.56395351487041,4264730559.54241,3597354.395,-37713.0478799995
"v3754",395.600569634479,381.341735170968,431.957645596824,2.25224927929265,130472600881.392,3647354.395,-37713.0478799995
"v3768",313.974074614924,304.361172961174,312.662832372422,1.49782090699069,234544588924.726,9647354.395,-37713.0478799995
"v3769",322.55148666511,312.414581550797,142.994467453489,2.01906845398672,41671470560.3224,9697354.395,-37713.0478799995
"v3809",358.112876706919,255.852136985027,67.0517314147085,1.28015267637861,608256416776.861,12797354.395,-37713.0478799995
"v3817",391.014544331627,64.2163054817333,201.134226812266,0.367720694380706,41898580287.225,-7752645.605,-87713.0478799995
"v3818",503.940458666363,75.7303396658121,296.972440206413,0.352956900020747,47584021710.6357,-7702645.605,-87713.0478799995
"v3819",960.963301492696,476.028175901953,209.767108155734,2.16201324631688,132540950786.131,-7652645.605,-87713.0478799995
"v3820",1093.65630904005,528.355142701481,300.612180483313,2.73409649605653,66030870551.276,-7602645.605,-87713.0478799995
"v3821",1177.48879039722,395.903840628352,231.000111645364,2.68931286194391,65844609541.6375,-7552645.605,-87713.0478799995
"v3822",2995.71284552845,724.985501735783,801.390143535028,3.28313820755344,155962838352.781,-7502645.605,-87713.0478799995
"v3823",913.75461213099,192.123014633837,119.44163197976,1.00308896194506,95598043838.5342,-7452645.605,-87713.0478799995
"v3824",434.111010515928,17.7342233304322,105.107658134677,0.0955357487859608,5202882797.82147,-7402645.605,-87713.0478799995
"v3825",366.532960969588,14.7310452205745,83.1327870734362,0.0948888447794497,4008516178.51717,-7352645.605,-87713.0478799995
"v3826",361.386994451513,6.85540107303683,115.739385901431,0.06016359514821,2778934205.96433,-7302645.605,-87713.0478799995
"v3827",329.428130511346,11.5121675889569,28.3254141525948,0.0622472776338539,1838745933.23824,-7252645.605,-87713.0478799995
"v3921",481.274228498054,172.67030160893,47.353811095881,1.20426397084817,53940782469.2299,2747354.395,-87713.0478799995
"v3922",752.103688326075,154.011418399909,78.3116970386966,0.973366152391343,66657715176.0519,2797354.395,-87713.0478799995
"v3923",890.867934552182,114.469826293595,78.6433825242182,0.888815961909496,112587492173.873,2847354.395,-87713.0478799995
"v3924",715.892435675139,187.802355985891,90.2987822349253,0.933934704923037,61345414122.9052,2897354.395,-87713.0478799995
"v3925",331.860678112139,79.7776090111497,83.7490226565399,0.494575394427355,37711755661.6039,2947354.395,-87713.0478799995
"v3934",412.752156601056,126.797326994211,155.937872167133,0.833349630790356,60799657665.1463,3397354.395,-87713.0478799995
"v3935",467.366925865362,220.657041189951,113.008809510747,1.29396227673936,27885849982.37,3447354.395,-87713.0478799995
"v3936",508.695588857051,304.2680325344,165.763363278714,1.73916489280541,60204363060.2278,3497354.395,-87713.0478799995
"v3937",618.269915238163,392.546901626196,249.247820537618,2.33858594125263,53654670793.1218,3547354.395,-87713.0478799995
"v3938",399.337437324841,184.725948636048,182.083166444305,1.05788669783135,67012264236.3356,3597354.395,-87713.0478799995
"v3952",357.173549754515,337.672567846772,518.511821747716,1.82408924709368,38344029970.2675,9697354.395,-87713.0478799995
"v3991",574.295210160188,404.010286601894,76.0890296297184,2.084059195061,146232351746.395,12747354.395,-87713.0478799995
"v3992",564.146942416103,302.948549089542,62.3401808399048,1.66011584106233,255754415426.594,12797354.395,-87713.0478799995
"v3993",585.399427421049,549.403062477419,126.984104268151,2.6527920264225,321773854405.242,12847354.395,-87713.0478799995
"v3994",490.186853017166,137.344518485767,64.3227309212709,0.776400682929297,249699414977.332,12897354.395,-87713.0478799995
"v3996",308.994587542471,100.341034132748,43.7576602427681,0.47327934339527,232359174389.112,13097354.395,-87713.0478799995
"v4004",377.508042161754,86.2965016150633,93.8559913352694,0.522036817259295,87451671014.994,-7802645.605,-137713.04788
"v4005",443.275348164086,79.5515405283871,271.889039877305,0.530231593104747,21759771625.5808,-7752645.605,-137713.04788
"v4006",445.949981837534,81.9130016624171,203.478328703891,0.401476601837679,16276481971.8923,-7702645.605,-137713.04788
"v4007",915.837895367004,604.990771777944,267.504272051876,2.85060829177124,111321037017.046,-7652645.605,-137713.04788
"v4008",771.269492278546,537.223395502297,169.700143041838,3.20242065211644,56482433620.2233,-7602645.605,-137713.04788
"v4009",1672.26427018651,671.906626607662,604.161235960682,4.22897017743787,52149533632.7774,-7552645.605,-137713.04788
"v4010",2427.61100151785,351.101843607739,392.631598959069,1.40723199323467,147998914613.682,-7502645.605,-137713.04788
"v4011",424.081419154819,38.4673169462315,115.31057972587,0.257310637880578,7151398093.10859,-7452645.605,-137713.04788
"v4014",337.760851286719,9.0671021210134,86.8839143874955,0.0559513681414807,2270763195.36066,-7302645.605,-137713.04788
"v4015",330.717600649619,16.4467713498805,43.0100721078918,0.0925564507171001,1780372530.22664,-7252645.605,-137713.04788
"v4112",495.857062883553,168.34615947023,80.3081510879212,1.0416047157951,37996872450.1508,2747354.395,-137713.04788
"v4113",760.674939255007,165.586790781656,105.44255695459,0.947574714413126,98238783086.0804,2797354.395,-137713.04788
"v4114",909.738860416014,330.307857571786,154.699568207884,2.0419747491765,26220121281.5981,2847354.395,-137713.04788
"v4115",778.440329612068,259.592023340115,132.149069776135,1.68057233601887,32794112342.1358,2897354.395,-137713.04788
"v4116",330.806245219891,69.6160112247016,31.718749919682,0.332084286419252,43480979604.8096,2947354.395,-137713.04788
"v4126",361.944723455653,119.442195852559,82.1578968052281,0.681319161984179,110742449003.531,3447354.395,-137713.04788
"v4127",457.144397291729,315.035014872075,91.5367660217055,1.92917855045885,94156760208.0795,3497354.395,-137713.04788
"v4128",474.678598875275,274.799939545588,254.101105915524,1.84385034139336,107231342540.178,3547354.395,-137713.04788
"v4129",353.231203714521,145.305825062556,100.541369014103,0.662392683534073,54716988194.4156,3597354.395,-137713.04788
"v4142",373.751842648584,577.418607964324,595.99353156676,3.77688072150128,129810237193.875,9697354.395,-137713.04788
"v4143",374.349528071183,452.315064986195,101.920747294913,2.93224486567489,145449590270.084,9747354.395,-137713.04788
"v4174",418.342903404901,421.861403435511,197.562609581127,2.14646336942528,236376935921.049,11847354.395,-137713.04788
"v4175",316.065447688063,102.405877871471,140.459707465294,0.458810459465343,240179840764.555,11897354.395,-137713.04788
"v4184",504.797600361384,255.25461999784,75.3491939839457,1.39517300255518,126804025144.362,12797354.395,-137713.04788
"v4185",604.195124868733,220.405360730933,55.4868407897512,1.17207776652011,194176024800.742,12847354.395,-137713.04788
"v4186",669.628031911671,535.597154362987,144.396295465608,2.88102424690384,131778464363.987,12897354.395,-137713.04788
"v4187",679.208481740664,776.11118425855,230.068683459898,3.97493602480182,126648053416.284,12947354.395,-137713.04788
"v4190",315.805873755298,52.622550760752,32.223304920678,0.208235760714524,227192591247.982,13097354.395,-137713.04788
"v4191",308.994587542471,53.1636852287555,19.7255764536079,0.196093405338614,370187871477.151,13147354.395,-137713.04788
"v4197",493.928478574153,168.782184704634,118.392470450864,0.642174844767585,29236667698.2002,-7802645.605,-187713.04788
"v4198",473.606130294453,137.893160284008,136.900613061549,0.674943924382893,51051617669.3183,-7752645.605,-187713.04788
"v4199",387.665121505521,12.0795172207522,230.969417097144,0.175037065733639,14486984318.076,-7702645.605,-187713.04788
"v4200",841.242596738006,914.883188305591,376.551068744768,4.24412258452736,106064123681.179,-7652645.605,-187713.04788
"v4201",690.865010309343,496.435357810509,85.1685238405295,3.00042875082407,72314282119.5969,-7602645.605,-187713.04788
"v4202",1966.5416285874,778.315192519155,1161.24348796555,4.1874154983042,108323198273.572,-7552645.605,-187713.04788
"v4203",1491.83466987924,204.680862197335,78.6891677911259,1.00303318359327,92432924647.4413,-7502645.605,-187713.04788
"v4204",328.436821957333,62.4373571214174,122.708042275379,0.364913169054897,7243458520.73533,-7452645.605,-187713.04788
"v4307",532.613696280343,250.129661350735,77.1654344398097,1.35488329457452,56439878897.5047,2747354.395,-187713.04788
"v4308",804.850944286667,249.353399239905,112.119297437125,1.21902700232812,123384007167.386,2797354.395,-187713.04788
"v4309",787.626275288814,426.813505323357,118.235611820392,2.12575372415013,42719863507.8371,2847354.395,-187713.04788
"v4310",617.808985142731,248.878649436643,98.427816738592,1.40467644156229,11229441750.9202,2897354.395,-187713.04788
"v4311",310.997946410053,59.4364146613326,20.7558900010296,0.200192764126509,36210381923.6901,2947354.395,-187713.04788
"v4321",320.44420184087,180.368303348382,69.5818191703083,1.11407620994035,272931644.744574,3447354.395,-187713.04788
"v4322",323.758582812095,198.693813366763,82.4515065029138,1.83754276567282,32415584481.3179,3497354.395,-187713.04788
"v4323",346.591773912409,161.502975647567,127.140936636073,1.20389462349728,10335385145.8799,3547354.395,-187713.04788
"v4324",314.714877425668,168.035899540738,98.4202617542177,0.802511985714889,56094085683.2026,3597354.395,-187713.04788
"v4336",345.032353910694,331.635404005967,349.434237887905,2.20938093404994,301357843698.372,9697354.395,-187713.04788
"v4337",361.165014192067,419.823965167502,125.670767953863,2.85595393907533,66048160108.6538,9747354.395,-187713.04788
"v4338",359.446942698623,188.534056227306,144.393075472764,1.86246913496564,146972592363.025,9797354.395,-187713.04788
"v435",316.476351717279,400.674315831841,47.5762073169199,1.74233602080717,26360068434.1802,1047354.395,912286.95212
"v436",316.161495641049,343.467176264304,64.4705185900361,1.62382070636254,49463018142.8128,1097354.395,912286.95212
"v437",323.021123422681,256.298104341681,41.0526379797758,1.28645747072171,25987937541.8214,1147354.395,912286.95212
"v4376",475.725045319871,192.365149779217,110.735251917084,0.968689294610586,36849357165.1881,12797354.395,-187713.04788
"v4377",495.554304408705,318.950267828232,81.8145394972368,1.5393990518948,146531408412.643,12847354.395,-187713.04788
"v4378",634.457582629534,619.0105389936,141.978790802451,3.31919134402096,90474492860.4757,12897354.395,-187713.04788
"v4379",679.089866251453,685.761456481166,160.592355095389,3.19412658350504,13607539790.5086,12947354.395,-187713.04788
"v4392",465.828406243649,141.657584252745,94.7911478797944,0.690113034396984,129040083606.843,-7802645.605,-237713.04788
"v4393",465.053814186627,159.59827653978,95.9976396107965,0.955858137715667,29111969629.2665,-7752645.605,-237713.04788
"v4394",447.090027416839,12.2417490726719,199.922004790992,0.0978811153705927,31757667717.0529,-7702645.605,-237713.04788
"v4395",1030.74365545902,887.162131657841,397.022265675627,4.07689728780625,85521206729.0864,-7652645.605,-237713.04788
"v4396",698.299699712154,562.503347046836,131.854528639183,3.08226493848884,39768126473.4599,-7602645.605,-237713.04788
"v4397",2173.88114772827,1041.50297233982,874.092688131405,5.63522875683693,168820968390.113,-7552645.605,-237713.04788
"v4398",1069.43494671849,197.509163240079,236.258613286676,0.927918214172423,50321763584.6354,-7502645.605,-237713.04788
"v4500",684.805860474258,220.395741544416,108.475318842325,1.14369387003556,39799100211.3027,2747354.395,-237713.04788
"v4501",806.702740354567,412.039726748553,250.023371912865,1.98438768715105,157189974028.083,2797354.395,-237713.04788
"v4502",591.997504371266,317.487416830205,110.952019643214,1.66497601174839,38838539594.1199,2847354.395,-237713.04788
