"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v1849",106.711289745206,1205.23594764939,586.863436782878,57.1687023459593,251054507117.157,13512047.7701,-602330.326300001
"v1850",98.8126663285133,822.938016175887,902.396010581273,38.4430202985615,289591645394.812,13612047.7701,-602330.326300001
"v1864",157.259517494817,1072.4989556331,316.731710606169,40.9868746754109,174332393512.242,-7687952.2299,-702330.326300001
"v1865",143.075665102992,652.905155642181,371.34045229361,28.1906770977261,214433287391.938,-7587952.2299,-702330.326300001
"v1866",164.905254103113,629.48967855499,365.121611434499,29.5878820729539,212425491055.23,-7487952.2299,-702330.326300001
"v1932",70.0025770331393,247.740642947429,128.891129712263,10.4311149432636,138281173664.96,3612047.7701,-702330.326300001
"v1933",186.057224976482,209.248569595842,130.598520368732,15.819557872697,242387106034.294,3712047.7701,-702330.326300001
"v1956",93.9323543118779,571.063356439858,481.925843062084,28.1595746115091,299507489860.832,13612047.7701,-702330.326300001
"v1959",83.5605862247154,704.277596588876,443.026660259301,35.1013896036706,209295550877.618,13912047.7701,-702330.326300001
"v1960",78.8125476745639,867.5561403853,675.348522097246,41.4050965574896,258926632270.95,14012047.7701,-702330.326300001
"v1974",98.3705558336048,686.371234082136,162.42481379345,31.7588221910559,104251838819.791,-7587952.2299,-802330.326300001
"v1975",161.748753577302,687.916839126274,176.22312460413,32.4057445991963,227526388580.262,-7487952.2299,-802330.326300001
"v1976",138.675949551966,504.807020404397,364.9319552281,20.7556683650422,10922487534.5953,-7387952.2299,-802330.326300001
"v198",90.8066940608404,155.545190919248,226.756333777523,9.09988463523817,114915832447.005,7812047.7701,997669.673699999
"v2",317.089675019108,645.800400338785,464.047290013031,32.9628365070571,89978105997.4794,-7987952.2299,1097669.6737
"v2041",174.726709959427,359.601629185635,76.6094963210709,19.7626119301046,119980707627.519,3612047.7701,-802330.326300001
"v2063",115.59657181642,683.516029319421,710.626767430082,33.8771026983027,288555234951.406,13812047.7701,-802330.326300001
"v2064",83.5425060711406,690.25657068468,595.550335850135,32.1557120836232,257311291920.695,13912047.7701,-802330.326300001
"v2065",116.592592401804,505.522976450999,495.344822194586,21.8324445341091,210047984895.562,14012047.7701,-802330.326300001
"v2066",86.8834107822895,804.625787399598,260.005471774637,38.3047989824904,182813078805.962,14112047.7701,-802330.326300001
"v2067",80.847492245005,947.026001914604,302.0557327884,44.9059336432353,289766754828.036,14212047.7701,-802330.326300001
"v2078",96.172704650424,820.186915308214,271.771978511912,33.6239734348424,68585076138.524,-7587952.2299,-902330.326300001
"v2079",142.766829155873,908.816690309408,200.774705737798,42.9099084502499,266536650549.228,-7487952.2299,-902330.326300001
"v2145",161.515637749514,324.546176301978,198.033669384587,17.4824711911273,91088169701.7017,3612047.7701,-902330.326300001
"v2175",110.117493248369,651.022360172676,270.220633336362,30.2038111147369,222876756300.92,14112047.7701,-902330.326300001
"v218",85.7153266657067,173.909206314415,396.427147903252,8.65408997463136,293690860186.176,-7487952.2299,897669.673699999
"v219",163.438203405124,692.069161139542,787.748989976981,33.4862254983015,236186583511.269,-7387952.2299,897669.673699999
"v220",258.596297316871,719.089803902761,656.192456544486,34.3964631939079,188088318821.779,-7287952.2299,897669.673699999
"v221",107.714127791971,353.548855515991,394.628020454371,19.4612514617452,34015489891.6309,-7187952.2299,897669.673699999
"v222",111.357431563811,720.460749839326,650.845925315297,43.8558768129112,248461960465.299,-7087952.2299,897669.673699999
"v223",137.207577788649,1101.95093740702,1039.88836615083,58.9856812620743,219226252535.044,-6987952.2299,897669.673699999
"v2252",82.3219514911877,564.486925557399,245.541341607463,26.1080692918928,142831369326.934,3512047.7701,-1002330.3263
"v2364",73.5168184903783,461.436780344114,176.483591549191,23.9069276369256,144474907898.152,3412047.7701,-1102330.3263
"v2365",127.027001263716,315.586922092204,141.996578190763,18.3221602703668,93947471870.2211,3512047.7701,-1102330.3263
"v2396",106.098756672854,909.642553967065,536.477983551731,43.5355454611975,234714901494.222,14212047.7701,-1102330.3263
"v2414",89.3847403124167,1073.96429251219,358.040845882193,56.2425085200408,154270894940.683,-7387952.2299,-1202330.3263
"v2415",101.568233724515,786.512865947166,1008.22393451824,32.3661174560595,210524270925.435,-7287952.2299,-1202330.3263
"v2492",109.907128692692,554.995426480082,717.0849467686,27.0702626495209,215629263981.408,14212047.7701,-1202330.3263
"v2494",74.1575661505495,787.50747547428,432.617858222048,37.2670294663969,200182720346.366,14412047.7701,-1202330.3263
"v2495",70.890689023175,398.602848504441,408.470041880406,13.2122474249696,303260385195.14,14512047.7701,-1202330.3263
"v2511",87.9134577933569,604.123774104393,151.65067280485,33.7809555766076,60367388417.9075,-7387952.2299,-1302330.3263
"v2512",310.227148857197,1313.87359447773,689.913795854523,60.1662354802079,262381814421.104,-7287952.2299,-1302330.3263
"v2589",102.90738890023,512.243359366936,318.845164882552,21.8268313449625,301011581860.208,14412047.7701,-1302330.3263
"v2600",212.090709767872,1137.93207198461,436.936000328563,57.6619231532749,180772206142.473,-7287952.2299,-1402330.3263
"v262",87.7246584868334,221.268840053129,43.8317241816128,10.3735188673627,27476196767.4058,1212047.7701,897669.673699999
"v2776",114.085811666992,940.644063389884,224.921024034892,43.0182658075905,197221242775.973,-7087952.2299,-1602330.3263
"v2777",76.1750869523472,897.883792268372,296.131844269141,43.0224980802802,230256776724.274,-6987952.2299,-1602330.3263
"v2778",77.504416336079,759.128403593704,823.549472859439,33.4109537917338,187714272558.784,-6887952.2299,-1602330.3263
"v2842",221.79245624833,245.560199678897,159.348704545912,14.4037369078912,272255351298.614,4712047.7701,-1602330.3263
"v2874",88.0998852228094,661.130309762847,89.7219253020654,31.7222096876122,56267626581.5057,-6987952.2299,-1702330.3263
"v2876",314.445938445304,1074.93074899203,854.422875721718,52.7132403120516,87198499556.065,-6887952.2299,-1702330.3263
"v2878",86.7228825817328,1508.05428223379,1737.08909721768,71.8231562530849,305553664278.194,-6787952.2299,-1702330.3263
"v288",163.085491671724,535.634277370124,111.715588571172,26.3544706034198,40133939120.3925,3812047.7701,897669.673699999
"v2880",74.0962311911317,429.857130611088,434.971589589419,17.5101780416457,155335208665.833,-6687952.2299,-1702330.3263
"v2938",75.8286033413114,186.605563186406,404.354135220706,12.0795062864631,301337103518.192,-3787952.2299,-1702330.3263
"v3",163.490047312984,479.038630760035,328.797977264664,22.1917588424389,120805430018.054,-7887952.2299,1097669.6737
"v3006",99.8875797100453,89.6667079879922,71.8972854186857,3.95092122960935,318124688030.667,4612047.7701,-1702330.3263
"v3007",180.808918000607,381.595281529297,195.153616319116,21.0072225391814,221622651442.056,4712047.7701,-1702330.3263
"v301",107.24230673043,134.936536540555,793.08119542372,6.3154695282343,248917142863.379,7712047.7701,897669.673699999
"v302",397.897052775887,508.5416030013,490.403202606813,27.1891831936621,37791803304.1337,7812047.7701,897669.673699999
"v3154",80.3674162668744,110.210049694079,375.577250294769,6.71531107185289,301601842851.902,-3787952.2299,-1802330.3263
"v3241",117.135015522307,130.060526301808,69.1852542651854,6.74604346796147,323174206391.924,4612047.7701,-1802330.3263
"v3243",221.533382466639,459.400126941485,104.456897032513,23.194353577966,70787086980.9734,4712047.7701,-1802330.3263
"v3244",265.139105712739,395.581867558403,129.699694446141,17.2551642610858,373144225470.912,4812047.7701,-1802330.3263
"v326",84.1122812491759,202.64476971447,478.209359835493,8.77421289915229,208434815279.621,-7487952.2299,797669.673699999
"v327",286.357018267435,885.609522015992,1643.11273862626,41.7336797073014,232792326951.507,-7387952.2299,797669.673699999
"v328",279.240989662442,576.302780436095,566.161471032029,28.3245407440254,132433097637.394,-7287952.2299,797669.673699999
"v329",82.9400317134343,369.297208465795,223.715746950237,18.9164327830443,34245918139.8359,-7187952.2299,797669.673699999
"v330",164.215912762842,826.353438685151,497.339300064655,46.3140015710577,130734042066.097,-7087952.2299,797669.673699999
"v331",75.4971460008883,1048.2753729001,558.898857828584,61.068949837787,147861126424.021,-6987952.2299,797669.673699999
"v3363",113.070105750135,722.705751494216,192.780774930742,29.1936939612047,221738116480.762,-6587952.2299,-1902330.3263
"v341",78.1466496731563,348.933793368272,258.404928567592,17.5623891680605,15878080064.4477,-5987952.2299,797669.673699999
"v3413",136.167062934207,156.334914484255,244.069444407638,7.91756646654151,347210682438.033,-3787952.2299,-1902330.3263
"v3484",87.2949607340883,344.178309184691,98.1249392091074,18.8620550856777,115179497577.922,4712047.7701,-1902330.3263
"v3485",230.002708149529,363.306834816058,326.07996236206,15.7916726401111,123984666551.008,4812047.7701,-1902330.3263
"v3636",73.149582152488,1350.65322127353,277.928021061321,70.4970990441231,286622404530.907,-6587952.2299,-2002330.3263
"v3638",69.2486725106498,486.325550902258,242.5445794638,17.3536413685673,116033759014.513,-6487952.2299,-2002330.3263
"v3677",72.677596796013,185.225184653096,52.4527977010117,8.87684186470826,118198791854.469,-3887952.2299,-2002330.3263
"v368",83.8128156822897,435.23388546523,172.53580116241,19.5775939531727,86866103868.1589,912047.770100001,797669.673699999
"v369",203.930542884154,396.685156297643,103.324379494817,19.0916699434711,63341385575.9289,1012047.7701,797669.673699999
"v3734",85.9778887242505,317.032488537554,283.414818760138,15.3799574769599,99381661373.6537,3412047.7701,-2002330.3263
"v3745",176.224980220485,276.539310219306,336.986120755792,11.6763464779373,372267963888.091,4812047.7701,-2002330.3263
"v3837",104.992137663642,245.249075925751,241.65909922872,11.2471196533634,250624835055.779,14012047.7701,-2002330.3263
"v3961",76.7673806229496,1248.55797997788,834.08534074035,59.0594918920323,236208961651.384,-6387952.2299,-2102330.3263
"v3963",69.1169660380446,184.31500479368,227.729901322269,6.52778109392301,91769338607.0184,-6287952.2299,-2102330.3263
"v4",111.108091373788,299.760508129787,602.721133409248,15.730687750144,199582078889.513,-7787952.2299,1097669.6737
"v409",195.674890377197,111.947441031257,480.496220538662,4.5446410619878,295510062650.552,7712047.7701,797669.673699999
"v4090",89.1224671714415,224.974462648585,310.766928708772,11.1629608204417,241399678407.248,4712047.7701,-2102330.3263
"v4091",122.360199976447,179.606459742343,406.992924034203,8.40438797309179,428109851833.19,4812047.7701,-2102330.3263
"v410",206.033788541452,188.272669954931,736.481459922425,9.53325253444861,245310118301.45,7812047.7701,797669.673699999
"v418",200.494086893666,581.241304581358,181.793511857419,27.1628627878176,331966618755.463,11212047.7701,797669.673699999
"v419",73.0213626585658,213.394922165732,295.308138802813,9.72685729954308,369065798932.05,11312047.7701,797669.673699999
"v4195",126.080167012237,213.096201847455,336.428952116263,10.4432949928888,199510509239.648,14012047.7701,-2102330.3263
"v429",189.454012137381,675.315084594821,1518.01619701886,31.9634862033541,215857705962.581,-7387952.2299,697669.673699999
"v430",376.03695915896,684.686343906244,509.634243259904,38.0507334624542,159582783590.225,-7287952.2299,697669.673699999
"v431",115.165748109628,668.994119042861,476.83775770779,37.7797550024547,101172347232.659,-7187952.2299,697669.673699999
"v432",116.35552981788,485.20878193687,504.251311769359,25.7108556176856,81674963620.6781,-7087952.2299,697669.673699999
"v433",69.5098711134628,1108.96470314827,787.896708929729,61.389965038569,172173172766.308,-6987952.2299,697669.673699999
"v4354",133.517420664261,1103.15628732908,920.103947727515,44.3096180453731,207486002763.457,-6287952.2299,-2202330.3263
"v4356",88.3132060710277,655.694826039219,534.44879763912,27.4225527148747,125517013572.211,-6187952.2299,-2202330.3263
"v439",71.9590955834283,424.005713577843,121.864611883072,22.1934549393859,5492944647.56326,-6387952.2299,697669.673699999
"v443",147.101187266653,445.075552582176,385.346453746905,23.058195296498,89814310439.1422,-5987952.2299,697669.673699999
"v444",171.583352718065,328.913583912222,253.389301058341,16.4155664166123,121366887742.911,-5887952.2299,697669.673699999
"v445",181.75869300846,334.422890903152,388.358704908707,17.47827910203,8698313665.15298,-5787952.2299,697669.673699999
"v4479",127.547271893927,327.527608883324,544.430393382321,14.4069355090524,145421819825.226,4712047.7701,-2202330.3263
"v4481",76.503185922317,46.7172483908825,114.803591934291,1.65605753855178,2519666244.28307,4812047.7701,-2202330.3263
"v4595",79.2273587664925,157.530271136784,519.375737161297,9.25400334948635,238607021068.729,14012047.7701,-2202330.3263
"v4597",67.9161317703555,259.061718743174,354.451032329892,9.40567542194315,373431617886.679,14112047.7701,-2202330.3263
"v469",165.597354914593,338.53238425158,200.485611475733,17.4972704762106,118609999215.76,912047.770100001,697669.673699999
"v470",179.403742200994,316.972528464804,109.59516437271,16.318046960495,89229457449.9778,1012047.7701,697669.673699999
"v4880",69.4924247183997,195.587603614693,100.321697422586,12.9668357838047,22594233076.0067,4512047.7701,-2302330.3263
"v4882",155.951362195795,184.848221577587,102.499715627506,9.78208952484722,144716071894.177,4612047.7701,-2302330.3263
"v4884",138.715938124402,423.40138978737,610.380196877013,19.3327608886526,218832641748.881,4712047.7701,-2302330.3263
"v5",91.6183383885607,196.400805102526,535.119384069961,8.53721548149842,193084992941.978,-7687952.2299,1097669.6737
"v517",111.74688589326,405.357688694196,454.77880324722,20.3598959421446,235294944621.371,11212047.7701,697669.673699999
"v5197",89.4033248538269,212.197325227176,80.4152723013621,9.16794201560166,143795127094.472,-4187952.2299,-2402330.3263
"v5200",93.1856762353522,96.6042133377243,29.6116807165312,3.09227192495304,116368387012.939,-3887952.2299,-2402330.3263
"v5280",212.797836553086,295.562174719206,242.028083866141,15.7342288031423,222965734504.597,4612047.7701,-2402330.3263
