"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v55210",7.94242319425309,9.16536784173815,121.230351532632,0.10486508063503,259550299629.267,11747354.395,2312286.95212
"v55211",8.27456078787768,139.53903799257,153.238072441911,0.692824333833807,365568582708.511,11797354.395,2312286.95212
"v5522",7.31530228413539,510.901947491903,168.294420444196,2.90639151554454,22730644388.2931,2847354.395,-487713.04788
"v55238",6.71330706237509,410.126096693475,865.76872187819,2.97894183642949,110052486255.75,-9352645.605,2262286.95212
"v55239",6.87671918381458,389.513884381786,340.990976779289,1.4387304546149,40657068487.0505,-9302645.605,2262286.95212
"v55257",15.4734816769695,74.4343831886603,275.969144302399,1.25213156836196,NA,-7552645.605,2262286.95212
"v55258",17.6671330672698,218.955245794321,293.379367810952,1.69928078410755,96408839632.3013,-7502645.605,2262286.95212
"v55259",17.8917874768027,229.55876091268,340.395833546403,1.98713949276611,56641525319.5791,-7452645.605,2262286.95212
"v55260",22.7872457047486,312.816335353092,416.241724890404,2.42163807741701,306251240304.375,-7402645.605,2262286.95212
"v55261",18.0910359207349,185.165860238785,251.587343593168,1.41055999867544,NA,-7352645.605,2262286.95212
"v55271",8.05739426851259,200.43226257457,198.811866612101,1.24209080885185,NA,-6952645.605,2262286.95212
"v55273",10.2146789159647,515.17121241063,255.434273736618,3.59135213226486,58724578393.0969,-6902645.605,2262286.95212
"v55275",9.98498431107198,358.135637731775,108.172328181142,2.29244623439477,NA,-6852645.605,2262286.95212
"v55282",11.5768647149718,7.5629854852966,202.99634458099,0.285638042467394,NA,-6502645.605,2262286.95212
"v55283",14.6499332447829,239.11762712145,507.239760382116,1.73653041843405,178035654429.02,-6452645.605,2262286.95212
"v55284",11.8919678828013,260.37422257548,409.751287776214,2.00474888059188,172868474816.615,-6402645.605,2262286.95212
"v55285",11.8876320475984,141.941751495955,178.474354426138,0.994662514784519,248927521426.573,-6352645.605,2262286.95212
"v5545",6.80400993405127,314.979601355366,224.435670306173,2.06430680445949,47721304721.1331,9897354.395,-487713.04788
"v5546",7.20401074064334,392.076251104178,78.2244674684194,2.77135404953955,93396518319.1909,9947354.395,-487713.04788
"v55505",8.40994605071014,415.151468402213,399.928711785613,2.34831049661233,105325198928.84,11647354.395,2262286.95212
"v55506",8.69619882742707,239.883154763288,432.152483394993,1.34753977833876,5946962353.95111,11697354.395,2262286.95212
"v55507",9.19737358102851,110.011426960762,227.919298844014,0.674598868115448,64892671047.2599,11747354.395,2262286.95212
"v55508",10.0500787407012,169.354067258909,249.642074113134,0.803158415346268,9328163125.4244,11797354.395,2262286.95212
"v55568",6.67889456869487,42.0078069744029,65.2658557124038,0.28851186535014,NA,-6902645.605,2212286.95212
"v5560",8.75579919402141,521.11574658073,134.058591689178,2.99457730129799,385049330338.103,11697354.395,-487713.04788
"v5561",8.10262121802262,295.122383632148,91.5484303084392,1.61726684962561,9268396003.55018,11747354.395,-487713.04788
